Sample ID	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream or River	Agency	Project	Site Code	Visit Date	Date Released	Latitude	Longitude	Lab Name	Sample Code	QC Replicate Of Sample Code	Collection Count	Positions In Stream	Surface Area	Surface Area Units	Taxa Effort	Deficiency Notes	QA/QC Result	Sampling Grid Squares Counted	Total Sampling Grid Squares	Taxon Serial Number	Taxon	Quantity	Quantity Subsampling	Life Stage	Unique	Damaged	Immature	Outside Protocol	Wrong Gender	Non-B-IBI	Predator	Long Lived	Tolerant	Intolerant	Clinger	Fine Sediment Sensitivity Index	Hilsenhoff Biotic Tolerance Index	Metals Tolerance Index	Rank	Phylum	Subphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Custom Subfamily	Tribe	Genus Group	Subtribe	Genus	Species Group	Subgenus	Species	Subspecies
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-55	Tvetenia Bavarica Group	12	12	larva	True	False	False	False	False	False	False	False	False	False	False		5	4	Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Tvetenia	Tvetenia Bavarica Group			
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	126774	Simulium	16	16	larva	True	False	False	False	False	False	False	False	True	False	True		6	6	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Simuliidae	Simuliinae		Simuliini			Simulium				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	126624	Thaumaleidae	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		7		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Thaumaleidae										
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-142	Pericoma/Telmatoscopus	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		10		Genus Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Psychodomorpha		Psychodidae	Psychodinae			Pericoma/Telmatoscopus						
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	120732	Hesperoconopa	1	1	larva	True	False	False	False	False	False	False	False	False	True	False	15	1	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Limoniinae		Eriopterini			Hesperoconopa				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	120164	Limnophila	2	2	larva	True	False	False	False	False	False	True	False	False	False	False		4		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Limoniinae		Hexatomini			Limnophila				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	121027	Dicranota	1	1	larva	True	False	False	False	False	False	True	False	False	False	False		3	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Limoniinae		Pediciini			Dicranota				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102643	Capniidae	1	1	larva	True	False	True	False	False	False	False	False	False	True	False				Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Capniidae										
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102910	Moselia infuscata	4	4	larva	True	False	False	False	False	False	False	True	False	True	False		0		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Leuctridae	Leuctrinae					Moselia			infuscata	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102615	Visoka cataractae	1	1	larva	True	False	False	False	False	False	False	True	False	False	False	5	1		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Visoka			cataractae	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102594	Zapada cinctipes	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		2	3	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Zapada			cinctipes	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102596	Zapada columbiana	1	1	larva	True	False	False	False	False	False	False	True	False	False	False		2		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Zapada			columbiana	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102788	Taeniopterygidae	1	1	larva	True	False	True	False	False	False	False	False	False	False	False		2		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Taeniopterygidae										
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	103273	Sweltsa	2	2	larva	True	False	False	False	False	False	True	True	False	False	False		1	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Chloroperlidae	Chloroperlinae					Sweltsa				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	102510	Yoraperla	39	39	larva	True	False	False	False	False	False	False	True	False	True	False	5	2		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Peltoperlidae	Peltoperlinae					Yoraperla				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	103110	Megarcys	1	1	larva	True	False	False	False	False	False	True	True	False	False	True	20	2	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Perlodidae	Perlodinae		Arcynopterygini			Megarcys				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	103149	Kogotus	3	3	larva	True	False	False	False	False	False	True	False	False	False	True	15	2		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Perlodidae	Perlodinae		Diploperlini			Kogotus				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	117159	Glossosoma	35	35	larva	True	False	False	False	False	False	False	False	False	False	True	10	0	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Glossosomatoidea	Glossosomatidae	Glossosomatinae		Glossosomatini			Glossosoma				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	115556	Parapsyche	13	13	larva	True	False	False	False	False	False	True	True	True	False	True	5	1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Hydropsychoidea	Hydropsychidae	Arctopsychinae					Parapsyche				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	115933	Limnephilidae	1	1	larva	True	False	True	False	False	False	False	False	False	False	False		4		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Limnephilidae										
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	115933	Limnephilidae	1	0	pupa	False	False	False	False	False	False	False	False	False	False	False		4		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Limnephilidae										
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	116039	Oligophlebodes	109	109	larva	True	False	False	False	False	False	False	False	False	False	True	20	1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Uenoidae	Thremmatinae					Oligophlebodes				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	116388	Neothremma	4	4	larva	True	False	False	False	False	False	False	True	False	False	True	10	0		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Uenoidae	Uenoinae					Neothremma				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	115155	Rhyacophila narvae	16	16	larva	True	False	False	False	False	False	True	False	False	False	True		0		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila			narvae	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-149	Rhyacophila atrata complex	3	3	larva	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila atrata complex			
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-38	Rhyacophila Brunnea/Vemna Groups	1	1	larva	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila Brunnea/Vemna Groups			
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-42	Rhyacophila Hyalinata Group	1	1	larva	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila Hyalinata Group			
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	-52	Rhyacophila Vofixa Group	2	2	larva	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila Vofixa Group			
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	101187	Paraleptophlebia	12	12	larva	True	False	False	False	False	False	False	False	False	False	False		1	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Lanceolata		Leptophlebiidae						Paraleptophlebia				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	101347	Caudatella	2	2	larva	True	False	True	False	False	False	False	False	False	False	True	15	1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Caudatella				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	698494	Drunella doddsii	13	13	larva	True	False	False	False	False	False	False	False	False	True	True	15	1	0	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Drunella			doddsii	
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	101233	Ephemerella	20	20	larva	True	False	True	False	False	False	False	False	False	False	True		1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Ephemerella				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	100996	Ameletus	4	4	larva	True	False	False	False	False	False	False	False	False	True	True		0	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Ameletidae						Ameletus				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	100800	Baetis	2	2	larva	True	False	True	False	False	False	False	False	False	False	True		5		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Baetidae						Baetis				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	100626	Epeorus	1	1	larva	True	False	False	False	False	False	False	False	False	True	True	10	0	0	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Epeorus				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	100572	Rhithrogena	12	12	larva	True	False	False	False	False	False	False	False	False	True	True	15	0	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Rhithrogena				
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	563956	Nemata	3	3	not specified	True	False	False	False	False	False	False	False	False	False	False				Phylum	Nemata																					
13449	8540	2551					Wenas Creek North Fork	Washington State Department of Ecology	WatershedHealth_WAM0	WAM06600-011546	9/22/2015	9/12/2016	46.974300	-120.919000	Rhithron Associates, Inc.	WAM06600-011546-DCE-2015-0922-10:03		8	Reach Wide Composite	8.00	ft2	Fine			14	30	54510	Polycelis	62	62	not specified	True	False	False	False	False	False	False	False	False	False	False		6		Genus	Platyhelminthes			Turbellaria	Archoophora			Tricladida				Planariidae						Polycelis				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	68854	Naididae	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		5		Family	Annelida			Clitellata	Oligochaeta			Haplotaxida	Tubificina			Naididae										
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	68760	Telmatodrilus vejdovskyi	2	2	not specified	True	False	False	False	False	False	False	False	False	False	False		5		Species	Annelida			Clitellata	Oligochaeta			Haplotaxida	Tubificina			Tubificidae						Telmatodrilus			vejdovskyi	
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	68440	Lumbriculidae	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		8		Family	Annelida			Clitellata	Oligochaeta			Lumbriculida				Lumbriculidae										
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	733326	Oribatida	2	2	adult	True	False	False	False	False	False	False	False	False	False	False				Suborder	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Sarcoptiformes	Oribatida													
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83297	Hygrobates	2	2	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Hygrobatidae						Hygrobates				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83034	Lebertia	9	9	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Lebertiidae						Lebertia				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83051	Limnesia	1	1	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Limnesiidae						Limnesia				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83489	Xystonotus	1	1	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Mideopsidae						Xystonotus				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83006	Sperchon	1	1	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Sperchontidae						Sperchon				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	83029	Sperchonopsis	18	18	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Sperchontidae						Sperchonopsis				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	-180	Monatractides	2	2	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Torrenticolidae						Monatractides				
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	114144	Narpus concolor	4	4	larva	True	False	False	False	False	False	False	True	False	False	True	5	4	1	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Narpus			concolor	
16653	11385	3051					West Hylebos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05515-001454	8/5/2020	5/14/2021	47.253482	-122.333499	Rhithron Associates, Inc.	PSS05515-001454-DCE-2020-0805-10:54		8	Reach Wide Composite	8.00	ft2	Fine			30	30	114177	Optioservus	5	5	adult	True	False	False	False	False	False	False	True	False	False	True		4	5	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Optioservus				
